web_scraper_order,web_scraper_start_url,phone,data
"1773234643-3529","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","58048375","EPAM Systems Netherlands B.V."
"1773234643-3530","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","54843855","EPC Marine Contracting B.V."
"1773234643-3531","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67569226","EPEX SPOT SE"
"1773234643-3532","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","91988845","EPI Operations B.V."
"1773234643-3533","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17194003","Epic Den Bosch B.V."
"1773234643-3534","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","31048040","Epicenter"
"1773234643-3535","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67467156","Epiphany RBC B.V."
"1773234643-3536","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","53389042","Epoch Holland B.V."
"1773234643-3537","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","87067080","EPPEN NETHERLANDS B.V."
"1773234643-3538","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","10032958","Eppendorf Nederland B.V."
"1773234643-3539","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74484141","Epredia Netherlands B.V."
"1773234643-3540","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","84076852","EPS Europe B.V."
"1773234643-3541","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","64097722","Épsilon Inversiones B.V."
"1773234643-3542","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33215466","Epson Europe B.V."
"1773234643-3543","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75539829","ePublic Solutions"
"1773234643-3544","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17265826","Eqeep Services B.V."
"1773234643-3545","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59305266","Eqilence International B.V."
"1773234643-3546","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","62778889","EQili B.V."
"1773234643-3547","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","77321227","EQT Partners Netherlands B.V."
"1773234643-3548","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","93396627","Equal 1 Laboratories (The Netherlands) B.V."
"1773234643-3549","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69620172","Equalture B.V."
"1773234643-3550","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30059821","EQUANS"
"1773234643-3551","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59091983","Equans Staffing Solutions B.V."
"1773234643-3552","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78527767","equensWorldline N.V."
"1773234643-3553","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30220519","equensWorldline SE"
"1773234643-3554","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","81633009","Equileap B.V."
"1773234643-3555","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","37092788","Equilex B.V."
"1773234643-3556","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","82484260","Equine Integration B.V."
"1773234643-3557","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","57577889","Equinix (EMEA) B.V."
"1773234643-3558","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24429748","Equinix (Netherlands) B.V."
"1773234643-3559","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59911107","Equinix (Netherlands) Enterprises B.V."
"1773234643-3560","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24393030","Equinor Holding Netherlands B.V."
"1773234643-3561","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66121965","Equippo AG"
"1773234643-3562","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","73243485","Equitable Maritime Consulting"
"1773234643-3563","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","64256618","Er Shipping Holding B.V."
"1773234643-3564","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78551749","ERA Montage Service B.V."
"1773234643-3565","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30120934","ERA Nederland N.V."
"1773234643-3566","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","02070702","Eraneos Analytics Netherlands B.V."
"1773234643-3567","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24469423","Erasmus Centre for Entrepreneurship"
"1773234643-3568","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24369966","Erasmus Centre for Urban, Port and Transport Economics B.V."
"1773234643-3569","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78474728","Erasmus Enterprise B.V."
"1773234643-3570","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24485070","Erasmus Medisch Centrum"
"1773234643-3571","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24495550","Erasmus Universiteit Rotterdam"
"1773234643-3572","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27164810","Eraze Computer Software B.V."
"1773234643-3573","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","56981961","Erbi B.V."
"1773234643-3574","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","82751528","ERD Service B.V."
"1773234643-3575","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30149642","Erdotex B.V."
"1773234643-3576","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69073422","ERESM European Residential Management B.V."
"1773234643-3577","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","58684948","Erez Corporate Service B.V."
"1773234643-3578","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69280878","ERG Employment Services Global B.V."
"1773234643-3579","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","18029351","ERICO Europe B.V."
"1773234643-3580","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","18082272","Ericsson Network Services B.V."
"1773234643-3581","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","18003683","Ericsson Telecommunicatie B.V."
"1773234643-3582","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08165646","Eriell Oilfield Services B.V."
"1773234643-3583","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","37050277","Eriks B.V."
"1773234643-3584","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","65316673","ERIKS Digital B.V."
"1773234643-3585","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","37013289","ERIKS N.V."
"1773234643-3586","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24432944","Ernst & Young Accountants LLP"
"1773234643-3587","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24334354","Ernst & Young Actuarissen B.V."
"1773234643-3588","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24432939","Ernst & Young Belastingadviseurs LLP"
"1773234643-3589","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24432942","Ernst & Young Nederland LLP"
"1773234643-3590","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74432281","Erowa Benelux B.V."
"1773234643-3591","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","65429230","ERPlastics B.V."
"1773234643-3592","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","65959124","ERSG B.V."
"1773234643-3593","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","70793182","Erstream"
"1773234643-3594","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","02320474","ESD-SIC B.V."
"1773234643-3595","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","05034274","Eshuis B.V."
"1773234643-3596","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27319941","Eskra Bouw B.V."
"1773234643-3597","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60104406","ESL Benelux B.V."
"1773234643-3598","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","84801085","Esmati Engineering & Advies B.V."
"1773234643-3599","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33299075","Esomar B.V."
"1773234643-3600","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08069968","Esperante Development B.V."
"1773234643-3601","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24429405","ESRI Global, Inc."
"1773234643-3602","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","90621999","Esro Petfood B.V."
